Ticker,Returns,Volatility,dividendRate,trailingPE
UPS,-0.3294165189469371,0.3133394128297976,6.56,17.586569
URI,0.0484561550579894,0.3884642715483448,7.88,27.433212
UNH,-0.0737229106988806,0.3746297824692987,9.28,30.22398
UHS,0.1019776363697362,0.339194906210696,0.8,6.004175
VLO,-0.1984637382010791,0.3684293423000925,4.8,19.138058
VEEV,0.2165313768308542,0.327717748524449,,30.237589
VTR,0.5313036889065754,0.2220735721983005,2.0,147.53636
VLTO,0.0439734748414538,0.2184796458036988,0.52,22.11018
VRSN,0.5304844965355718,0.2191070830541487,3.24,31.976797
VRSK,0.2725406050965516,0.2086942310965479,2.0,27.29878
VZ,0.2095660951563778,0.2239131936528433,2.83,11.030488
VRTX,0.2742335036844104,0.2616458151249746,,26.376854
VRT,0.2479580022085702,0.7364080467407527,0.25,76.90576
VTRS,-0.222097182962002,0.3482012222980308,0.48,
VICI,0.1792057532372177,0.1977694175086536,1.8,9.460616
V,0.2913953308013366,0.2196248573248551,2.68,28.098255
VST,0.830433921587662,0.7547442535328295,0.92,24.801003
VMC,0.0548376731803476,0.2734807846288728,2.08,32.83057
WRB,0.3816987967306178,0.2405175506836865,0.4,14.322034
GWW,0.141985422286788,0.2269620504542602,9.27,34.742603
WAB,0.1858356127074083,0.2783463106097137,1.24,37.135597
WMT,0.5509722663699109,0.2494179890638358,0.99,42.05634
DIS,-0.1434142895547448,0.2973584970094048,1.5,15.785601
WBD,0.2923843914936533,0.5733950559148961,,
WM,0.1573371796149623,0.2010119421658492,3.54,31.765535
WAT,0.1651645934177098,0.375794491785017,,46.844795
WEC,0.3375542056208494,0.1727259683665725,3.81,22.531063
WFC,0.259516972539422,0.3374856096578763,1.8,12.6769705
WELL,0.5305172917968476,0.210327043761491,2.96,99.49275
WST,-0.3705335297677293,0.5459553712536264,0.88,42.241657
WDC,-0.0768794012196776,0.4874434286595768,0.6,31.7113
WY,-0.0939896787910375,0.262200834475829,0.84,43.357143
WSM,0.2494668723734453,0.5506706151347548,3.04,22.932175
WMB,0.5157656119417653,0.2613049347814773,2.1,31.605263
WTW,0.2242593217899959,0.2021406353004151,3.84,15.449471
WDAY,0.069539401854664,0.3721897233375548,,44.675003
WYNN,-0.0583386402134074,0.3924518068056087,1.0,29.865042
XEL,0.3324325219664628,0.1984682328135513,2.37,22.708935
XYL,-0.0393339696684898,0.2566411980424906,1.72,27.492537
YUM,0.1511192742978723,0.2213304156149697,3.0,24.111292
ZBRA,-0.1400427781265438,0.3793956074851898,,27.799759
ZBH,-0.1140617270307278,0.2331339681320652,0.96,22.626944
ZTS,0.0287581907702774,0.249466729772087,2.12,12.788526
